Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢)
17/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0.27,0,0.26,0.27,0,
17/02/2012,CLYD,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.05,0,
17/02/2012,CMLT,0.12,0.11,0.11,0.11,0.11,0.11,0,0.11,,0,
17/02/2012,CPC,0.03,0.02,0.02,0.02,0.02,0.02,0,0.02,0.03,0,
17/02/2012,EBG,3.25,3.15,3.2,3.2,3.2,3.2,0,3.18,,"5,900.00",
17/02/2012,EGL,0.38,0.35,0.38,0.38,0.38,0.38,0,,,"76,800.00",
17/02/2012,ETI,0.11,0.1,0.1,0.1,0.1,0.1,0,0.1,0.11,"6,400.00",
17/02/2012,FML,2.36,2.2,2.2,2.2,2.2,2.2,0,,2.2,0,
17/02/2012,GCB,1.95,1.85,1.84,1.84,1.84,1.84,0,1.8,1.84,300,
17/02/2012,GGBL,1.55,1.53,1.55,1.55,1.55,1.55,0,1.55,,0,
17/02/2012,GOIL,0.33,0.32,0.33,0.33,0.33,0.33,0,0.32,0.33,0,
17/02/2012,GSR,2.75,2.75,2.75,2.75,2.75,2.75,0,,,0,
17/02/2012,GWEB,0.04,0.04,0.04,0.04,0.04,0.04,0,,,0,
17/02/2012,HFC,0.45,0.45,0.45,0.45,0.45,0.45,0,,0.45,0,
17/02/2012,MLC,0.11,0.1,0.1,0.1,0.1,0.1,0,,0.11,0,
17/02/2012,PBC,0.25,0.25,0.25,0.25,0.25,0.25,0,,0.25,0,
17/02/2012,PKL,0.06,0.06,0.06,0.06,0.06,0.06,0,,,0,
17/02/2012,PZC,0.24,0.24,0.24,0.24,0.24,0.24,0,,0.24,"1,600.00",
17/02/2012,SCB,49.5,45.48,49.5,49.5,49.5,49.5,0,,49.5,0,
17/02/2012,SCB PREF,0.52,0.52,0.52,0.52,0.52,0.52,0,0.52,,0,
17/02/2012,SG-SSB,0.49,0.45,0.46,0.46,0.46,0.46,0,0.45,0.5,"2,000.00",
17/02/2012,SIC,0.4,0.35,0.35,0.35,0.35,0.35,0,0.35,0.38,"2,600.00",
17/02/2012,SPL,0.04,0.03,0.04,0.04,0.04,0.04,0,,0.04,0,
17/02/2012,SWL,0.02,0.02,0.02,0.02,0.02,0.02,0,,,0,
17/02/2012,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.45,0,
17/02/2012,TLW,32,30,32,32,32,32,0,32,,0,
17/02/2012,TOTAL,22.5,19.83,21.33,21.33,22.5,22.5,1.17,,,"1,000.00",
17/02/2012,TRANSOL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
17/02/2012,UNIL,7.98,6.63,7.55,7.55,8,7.98,0.43,7.55,,"2,100.00",
17/02/2012,UTB,0.32,0.3,0.31,0.31,0.3,0.3,-0.01,,0.3,"5,000.00",
20/02/2012,AADS,0.51,0.5,0.51,0.51,0.51,0.51,0,0.51,,0,
20/02/2012,ACI,0.08,0.08,0.08,0.08,0.08,0.08,0,,,0,
20/02/2012,AGA,34,34,34,34,34,34,0,34,,0,
20/02/2012,ALW,0.13,0.13,0.12,0.12,0.12,0.12,0,,0.13,0,
20/02/2012,AYRTN,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,,0,
20/02/2012,BOPP,1.78,1.1,1.78,1.78,1.78,1.78,0,,1.78,0,
20/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0.27,0,0.26,0.27,"2,000.00",
20/02/2012,CLYD,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.05,0,
20/02/2012,CMLT,0.12,0.11,0.11,0.11,0.11,0.11,0,0.11,,0,
20/02/2012,CPC,0.03,0.02,0.02,0.02,0.02,0.02,0,0.01,0.02,"9,700.00",
20/02/2012,EBG,3.25,3.15,3.2,3.2,3.2,3.2,0,3.2,,"79,900.00",
20/02/2012,EGL,0.38,0.35,0.38,0.38,0.38,0.38,0,,0.38,0,
20/02/2012,ETI,0.11,0.1,0.1,0.1,0.1,0.1,0,0.1,0.11,"28,500.00",
20/02/2012,FML,2.36,2.19,2.2,2.2,2.19,2.19,-0.01,,2.2,400,
20/02/2012,GCB,1.95,1.85,1.84,1.84,1.84,1.84,0,1.8,1.84,"8,000.00",
20/02/2012,GGBL,1.55,1.53,1.55,1.55,1.55,1.55,0,1.55,1.6,0,
20/02/2012,GOIL,0.33,0.32,0.33,0.33,0.32,0.32,-0.01,0.32,0.33,"4,700.00",
20/02/2012,GSR,2.75,2.75,2.75,2.75,2.75,2.75,0,,,0,
20/02/2012,GWEB,0.04,0.04,0.04,0.04,0.04,0.04,0,,,0,
20/02/2012,HFC,0.45,0.45,0.45,0.45,0.45,0.45,0,,0.45,0,
20/02/2012,MLC,0.11,0.1,0.1,0.1,0.1,0.1,0,0.09,0.1,"1,000.00",
20/02/2012,PBC,0.25,0.25,0.25,0.25,0.25,0.25,0,,,0,
20/02/2012,PKL,0.06,0.06,0.06,0.06,0.06,0.06,0,,,0,
20/02/2012,PZC,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,0.26,"3,100.00",
20/02/2012,SCB,49.5,45.48,49.5,49.5,49.5,49.5,0,,49.5,"3,830.00",
20/02/2012,SCB PREF,0.52,0.52,0.52,0.52,0.52,0.52,0,0.52,,0,
20/02/2012,SG-SSB,0.49,0.45,0.46,0.46,0.46,0.46,0,0.45,0.46,"3,000.00",
20/02/2012,SIC,0.4,0.35,0.35,0.35,0.37,0.37,0.02,0.35,0.37,"350,500.00",
20/02/2012,SPL,0.04,0.03,0.04,0.04,0.04,0.04,0,,0.04,0,
20/02/2012,SWL,0.02,0.02,0.02,0.02,0.02,0.02,0,,,0,
20/02/2012,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.4,0,
20/02/2012,TLW,34,30,32,32,34,34,2,36,36,"1,340.00",
20/02/2012,TOTAL,22.5,19.83,22.5,22.5,22.5,22.5,0,,,0,
20/02/2012,TRANSOL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
20/02/2012,UNIL,7.99,6.63,7.98,7.98,8,7.99,0.01,,,"6,500.00",
20/02/2012,UTB,0.32,0.3,0.3,0.3,0.3,0.3,0,0.28,0.3,0,
21/02/2012,AADS,0.51,0.5,0.51,0.51,0.51,0.51,0,0.51,,0,
21/02/2012,ACI,0.08,0.08,0.08,0.08,0.08,0.08,0,,,0,
21/02/2012,AGA,34,34,34,34,34,34,0,34,,0,
21/02/2012,ALW,0.13,0.13,0.12,0.12,0.12,0.12,0,,0.13,0,
21/02/2012,AYRTN,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,,0,
21/02/2012,BOPP,1.78,1.1,1.78,1.78,1.78,1.78,0,,1.78,300,
21/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0.27,0,0.26,0.27,0,
21/02/2012,CLYD,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.05,0,
21/02/2012,CMLT,0.12,0.11,0.11,0.11,0.11,0.11,0,0.11,,0,
21/02/2012,CPC,0.03,0.02,0.02,0.02,0.02,0.02,0,,0.02,"1,000.00",
21/02/2012,EBG,3.25,3.15,3.2,3.2,3.2,3.2,0,3.15,,0,
21/02/2012,EGL,0.38,0.34,0.38,0.38,0.34,0.34,-0.04,0.34,0.38,"1,445,100.00",
21/02/2012,ETI,0.11,0.1,0.1,0.1,0.1,0.1,0,0.1,,500,
21/02/2012,FML,2.36,2.19,2.19,2.19,2.2,2.2,0.01,,2.19,"12,000.00",
21/02/2012,GCB,1.95,1.85,1.84,1.84,1.84,1.84,0,,1.84,0,
21/02/2012,GGBL,1.56,1.53,1.55,1.55,1.55,1.56,0.01,1.55,,"132,200.00",
21/02/2012,GOIL,0.33,0.32,0.32,0.32,0.33,0.33,0.01,0.32,,"24,900.00",
21/02/2012,GSR,2.75,2.75,2.75,2.75,2.75,2.75,0,,,0,
21/02/2012,GWEB,0.04,0.04,0.04,0.04,0.04,0.04,0,,,0,
21/02/2012,HFC,0.45,0.45,0.45,0.45,0.45,0.45,0,,0.45,0,
21/02/2012,MLC,0.11,0.1,0.1,0.1,0.1,0.1,0,,,"9,000.00",
21/02/2012,PBC,0.25,0.25,0.25,0.25,0.25,0.25,0,,0.25,0,
21/02/2012,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.4,0,
21/02/2012,TLW,34.01,30,34,34,34.01,34.01,0.01,34.02,36,"1,180.00",
21/02/2012,TOTAL,23,19.83,22.5,22.5,23,23,0.5,23,,"1,000.00",
21/02/2012,TRANSOL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
21/02/2012,UNIL,7.99,6.63,7.99,7.99,7.99,7.99,0,,8,"2,100.00",
21/02/2012,UTB,0.32,0.3,0.3,0.3,0.3,0.3,0,,0.3,0,
21/02/2012,PKL,0.06,0.06,0.06,0.06,0.06,0.06,0,,,0,
21/02/2012,PZC,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,,0,
22/02/2012,AADS,0.51,0.5,0.51,0.51,0.51,0.51,0,0.51,,0,
22/02/2012,ACI,0.08,0.08,0.08,0.08,0.08,0.08,0,,,0,
22/02/2012,AGA,34,34,34,34,34,34,0,,,0,
22/02/2012,ALW,0.13,0.13,0.12,0.12,0.12,0.12,0,,0.13,0,
22/02/2012,AYRTN,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,,0,
22/02/2012,BOPP,1.78,1.1,1.78,1.78,1.78,1.78,0,,1.78,700,
22/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0.27,0,0.26,0.27,500,
22/02/2012,CLYD,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.04,0,
22/02/2012,CMLT,0.12,0.11,0.11,0.11,0.11,0.11,0,0.11,,0,
22/02/2012,CPC,0.03,0.02,0.02,0.02,0.02,0.02,0,0.01,0.02,0,
22/02/2012,EBG,3.25,3.15,3.2,3.2,3.2,3.2,0,3.19,3.2,0,
22/02/2012,EGL,0.38,0.34,0.34,0.34,0.34,0.34,0,0.34,,"275,100.00",
22/02/2012,ETI,0.11,0.1,0.1,0.1,0.1,0.1,0,0.1,0.11,"1,500.00",
22/02/2012,FML,2.36,2.19,2.2,2.2,2.2,2.2,0,,2.2,0,
22/02/2012,GCB,1.95,1.85,1.84,1.84,1.84,1.84,0,1.84,1.85,0,
22/02/2012,GGBL,1.56,1.53,1.56,1.56,1.56,1.56,0,,,0,
22/02/2012,GOIL,0.33,0.32,0.33,0.33,0.33,0.33,0,0.32,0.33,0,
22/02/2012,GSR,2.75,2.75,2.75,2.75,2.75,2.75,0,,,0,
22/02/2012,GWEB,0.04,0.04,0.04,0.04,0.04,0.04,0,,,0,
22/02/2012,HFC,0.45,0.45,0.45,0.45,0.45,0.45,0,,0.45,0,
22/02/2012,MLC,0.11,0.1,0.1,0.1,0.1,0.1,0,,0.1,0,
22/02/2012,PBC,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,,100,
22/02/2012,PKL,0.06,0.06,0.06,0.06,0.06,0.06,0,,,0,
22/02/2012,PZC,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,,0,
22/02/2012,SCB,49.5,45.48,49.5,49.5,49.5,49.5,0,,49.5,0,
22/02/2012,SCB PREF,0.52,0.52,0.52,0.52,0.52,0.52,0,0.52,,0,
22/02/2012,SG-SSB,0.49,0.45,0.46,0.46,0.46,0.46,0,0.45,0.47,100,
22/02/2012,SIC,0.4,0.35,0.38,0.38,0.37,0.37,-0.01,0.36,0.37,"2,800.00",
22/02/2012,SPL,0.04,0.03,0.04,0.04,0.04,0.04,0,,0.04,0,
22/02/2012,SWL,0.02,0.02,0.02,0.02,0.02,0.02,0,,,0,
22/02/2012,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0,,,0,
22/02/2012,TLW,34.01,30,34.01,34.01,34.01,34.01,0,34.01,,40,
22/02/2012,TOTAL,23,19.83,23,23,23,23,0,23,,0,
22/02/2012,TRANSOL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
22/02/2012,UNIL,7.99,6.63,7.99,7.99,7.99,7.99,0,,,100,
22/02/2012,UTB,0.32,0.3,0.3,0.3,0.3,0.3,0,,0.3,0,
23/02/2012,AADS,0.51,0.5,0.51,0.51,0.51,0.51,0,0.51,,0,
23/02/2012,ACI,0.08,0.08,0.08,0.08,0.08,0.08,0,,,0,
23/02/2012,AGA,34,34,34,34,34,34,0,34,,0,
23/02/2012,ALW,0.13,0.13,0.12,0.12,0.12,0.12,0,,0.12,0,
23/02/2012,AYRTN,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,,"1,700.00",
23/02/2012,BOPP,1.78,1.1,1.78,1.78,1.78,1.78,0,,1.78,0,
23/02/2012,CAL,0.28,0.26,0.27,0.27,0.26,0.26,-0.01,,0.26,"13,200.00",
23/02/2012,CLYD,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.04,0,
23/02/2012,CMLT,0.12,0.11,0.11,0.11,0.11,0.11,0,0.11,,600,
23/02/2012,CPC,0.03,0.02,0.02,0.02,0.02,0.02,0,0.02,0.03,0,
23/02/2012,EBG,3.25,3.15,3.2,3.2,3.19,3.2,0,,3.19,"5,700.00",
23/02/2012,EGL,0.38,0.34,0.34,0.34,0.38,0.38,0.04,0.34,,"726,100.00",
23/02/2012,ETI,0.11,0.1,0.1,0.1,0.11,0.1,0,0.1,0.11,"43,900.00",
23/02/2012,FML,2.36,2.19,2.2,2.2,2.2,2.2,0,,2.2,"172,400.00",
23/02/2012,GCB,1.95,1.85,1.84,1.84,1.84,1.85,0.01,,1.85,"43,200.00",
23/02/2012,GGBL,1.57,1.53,1.56,1.56,1.57,1.57,0.01,1.57,,"11,000.00",
23/02/2012,GOIL,0.33,0.32,0.33,0.33,0.32,0.32,-0.01,0.32,0.33,"7,200.00",
23/02/2012,GSR,2.75,2.75,2.75,2.75,2.75,2.75,0,,,0,
23/02/2012,GWEB,0.04,0.04,0.04,0.04,0.04,0.04,0,,,0,
23/02/2012,HFC,0.45,0.45,0.45,0.45,0.45,0.45,0,,0.45,0,
23/02/2012,MLC,0.11,0.1,0.1,0.1,0.1,0.1,0,,0.11,0,
23/02/2012,PBC,0.25,0.25,0.25,0.25,0.25,0.25,0,,0.25,"6,200.00",
23/02/2012,PKL,0.06,0.06,0.06,0.06,0.06,0.06,0,,,0,
23/02/2012,PZC,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,,0,
23/02/2012,SCB,49.5,45.48,49.5,49.5,49.49,49.49,-0.01,,49.5,70,
23/02/2012,SCB PREF,0.52,0.52,0.52,0.52,0.52,0.52,0,0.52,,"1,200.00",
23/02/2012,SG-SSB,0.49,0.45,0.46,0.46,0.46,0.46,0,0.46,0.47,0,
23/02/2012,SIC,0.4,0.35,0.37,0.37,0.36,0.36,-0.01,0.36,0.37,"8,600.00",
23/02/2012,SPL,0.04,0.03,0.04,0.04,0.04,0.04,0,,,0,
23/02/2012,SWL,0.02,0.02,0.02,0.02,0.02,0.02,0,,,0,
23/02/2012,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.4,0,
23/02/2012,TLW,34.3,30,34.01,34.01,35,34.3,0.29,34.04,34.3,330,
23/02/2012,TOTAL,23,19.83,23,23,23,23,0,23,,180,
23/02/2012,TRANSOL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.04,0,
23/02/2012,UNIL,7.99,6.63,7.99,7.99,7.99,7.99,0,,8,0,
23/02/2012,UTB,0.32,0.3,0.3,0.3,0.31,0.3,0,,0.31,"34,000.00",
23/02/2012,AADS,0.51,0.5,0.51,0.51,0.51,0.51,0,0.51,,0,
23/02/2012,ACI,0.08,0.08,0.08,0.08,0.08,0.08,0,,,0,
24/02/2012,AADS,0.51,0.5,0.51,0.51,0.51,0.51,0,0.52,,0,
24/02/2012,ACI,0.08,0.08,0.08,0.08,0.08,0.08,0,,,0,
24/02/2012,AGA,34,34,34,34,34,34,0,34,,0,
24/02/2012,ALW,0.13,0.13,0.12,0.12,0.12,0.12,0,,0.12,0,
24/02/2012,AYRTN,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,,0,
24/02/2012,BOPP,1.78,1.1,1.78,1.78,1.78,1.78,0,,1.77,0,
24/02/2012,CAL,0.28,0.26,0.26,0.26,0.26,0.26,0,0.25,0.26,"7,500.00",
24/02/2012,CLYD,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.04,0,
24/02/2012,CMLT,0.12,0.11,0.11,0.11,0.11,0.11,0,0.11,,0,
24/02/2012,CPC,0.03,0.02,0.02,0.02,0.02,0.02,0,0.01,0.03,0,
24/02/2012,EBG,3.25,3.15,3.2,3.2,3.2,3.2,0,3.15,3.2,200,
24/02/2012,EGL,0.38,0.34,0.38,0.38,0.38,0.38,0,0.35,0.4,0,
24/02/2012,ETI,0.11,0.1,0.1,0.1,0.1,0.1,0,0.1,0.11,0,
24/02/2012,FML,2.36,2.19,2.2,2.2,2.2,2.2,0,,2.2,0,
24/02/2012,GCB,1.95,1.85,1.85,1.85,1.85,1.85,0,1.84,1.85,300,
24/02/2012,GGBL,1.57,1.53,1.57,1.57,1.57,1.57,0,1.57,,"1,000.00",
24/02/2012,GOIL,0.33,0.32,0.32,0.32,0.32,0.32,0,0.32,0.33,"10,200.00",
24/02/2012,GSR,2.75,2.75,2.75,2.75,2.75,2.75,0,,,0,
24/02/2012,GWEB,0.04,0.04,0.04,0.04,0.04,0.04,0,,,0,
24/02/2012,HFC,0.45,0.45,0.45,0.45,0.45,0.45,0,,,0,
24/02/2012,MLC,0.11,0.1,0.1,0.1,0.1,0.1,0,,,"16,000.00",
24/02/2012,PBC,0.25,0.25,0.25,0.25,0.25,0.25,0,,0.25,"5,200.00",
24/02/2012,PKL,0.06,0.06,0.06,0.06,0.06,0.06,0,,,0,
24/02/2012,PZC,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,,0,
24/02/2012,SCB,49.5,45.48,49.49,49.49,49.5,49.49,0,49.5,,110,
24/02/2012,SCB PREF,0.52,0.52,0.52,0.52,0.52,0.52,0,0.52,,0,
24/02/2012,SG-SSB,0.49,0.45,0.46,0.46,0.46,0.46,0,0.45,0.47,0,
24/02/2012,SIC,0.4,0.35,0.36,0.36,0.37,0.37,0.01,0.35,0.37,"3,300.00",
24/02/2012,SPL,0.04,0.03,0.04,0.04,0.04,0.04,0,,0.04,0,
24/02/2012,SWL,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,
24/02/2012,UTB,0.32,0.3,0.3,0.3,0.3,0.3,0,0.3,0.32,"5,500.00",
24/02/2012,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.4,0,
24/02/2012,TLW,34.3,30,34.3,34.3,35.01,35.01,0.71,35.01,,220,
24/02/2012,TOTAL,23,19.83,23,23,23.01,23.01,0.01,23.01,,"1,000.00",
24/02/2012,TRANSOL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.04,0,
24/02/2012,UNIL,7.99,6.63,7.99,7.99,8,8,0.01,8,,"1,400.00",
24/02/2012,UTB,0.32,0.3,0.3,0.3,0.3,0.3,0,0.3,0.32,"5,500.00",
27/02/2012,AADS,0.51,0.5,0.51,0.51,0.51,0.51,0,0.51,,300,
27/02/2012,ACI,0.08,0.08,0.08,0.08,0.08,0.08,0,,,0,
27/02/2012,AGA,34,34,34,34,34,34,0,34,,0,
27/02/2012,ALW,0.13,0.13,0.12,0.12,0.12,0.12,0,,0.12,0,
27/02/2012,AYRTN,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,,0,
27/02/2012,BOPP,1.78,1.1,1.78,1.78,1.78,1.78,0,,1.78,0,
27/02/2012,CAL,0.28,0.26,0.26,0.26,0.26,0.26,0,0.25,0.26,0,
27/02/2012,CLYD,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.04,0,
27/02/2012,CMLT,0.12,0.11,0.11,0.11,0.11,0.11,0,0.11,,0,
27/02/2012,CPC,0.03,0.02,0.02,0.02,0.02,0.02,0,0.01,0.02,"1,000.00",
27/02/2012,EBG,3.25,3.15,3.2,3.2,3.2,3.2,0,3.15,3.2,0,
27/02/2012,EGL,0.38,0.34,0.38,0.38,0.35,0.35,-0.03,0.34,0.34,"5,400.00",
27/02/2012,ETI,0.11,0.1,0.1,0.1,0.1,0.1,0,0.1,0.11,"4,100.00",
27/02/2012,FML,2.36,2.19,2.2,2.2,2.2,2.2,0,,2.2,0,
27/02/2012,GCB,1.95,1.85,1.85,1.85,1.85,1.85,0,,1.85,"16,500.00",
27/02/2012,GGBL,1.57,1.53,1.57,1.57,1.57,1.57,0,1.57,,100,
27/02/2012,GOIL,0.33,0.32,0.32,0.32,0.32,0.32,0,0.32,0.33,0,
27/02/2012,GSR,2.75,2.75,2.75,2.75,2.75,2.75,0,,,0,
27/02/2012,GWEB,0.04,0.04,0.04,0.04,0.04,0.04,0,,,0,
27/02/2012,HFC,0.45,0.45,0.45,0.45,0.45,0.45,0,,0.45,0,
27/02/2012,MLC,0.11,0.1,0.1,0.1,0.1,0.1,0,,,500,
27/02/2012,PBC,0.25,0.25,0.25,0.25,0.24,0.24,-0.01,,0.25,"1,100.00",
27/02/2012,PKL,0.06,0.06,0.06,0.06,0.06,0.06,0,,,0,
27/02/2012,PZC,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,,0,
27/02/2012,SCB,49.5,45.48,49.49,49.49,49.49,49.49,0,49.49,49.5,520,
27/02/2012,SCB PREF,0.52,0.52,0.52,0.52,0.52,0.52,0,0.52,,0,
27/02/2012,SG-SSB,0.49,0.45,0.46,0.46,0.46,0.46,0,0.45,0.47,800,
27/02/2012,SIC,0.4,0.35,0.37,0.37,0.37,0.37,0,0.37,0.38,"26,900.00",
27/02/2012,SPL,0.04,0.03,0.04,0.04,0.04,0.04,0,,,0,
27/02/2012,SWL,0.02,0.02,0.02,0.02,0.02,0.02,0,,,0,
27/02/2012,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.4,0,
27/02/2012,TLW,35.01,30,35.01,35.01,35,35,-0.01,35,,20,
27/02/2012,TOTAL,23.01,19.83,23.01,23.01,23.01,23.01,0,,,30,
27/02/2012,TRANSOL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
27/02/2012,UNIL,8,6.63,8,8,8,8,0,8,,"1,300.00",
27/02/2012,UTB,0.32,0.3,0.3,0.3,0.31,0.31,0.01,,0.31,"30,000.00",
28/02/2012,AADS,0.51,0.5,0.51,0.51,0.51,0.51,0,0.51,,"28,300.00",
28/02/2012,ACI,0.08,0.08,0.08,0.08,0.08,0.08,0,,,0,
28/02/2012,CAL,0.28,0.26,0.26,0.26,0.25,0.25,-0.01,,0.25,"12,000.00",
28/02/2012,CLYD,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.04,0,
28/02/2012,CMLT,0.12,0.11,0.11,0.11,0.11,0.11,0,0.11,,0,
28/02/2012,CPC,0.03,0.02,0.02,0.02,0.02,0.02,0,,0.03,0,
28/02/2012,EBG,3.25,3.15,3.2,3.2,3.2,3.2,0,,3.2,"2,300.00",
28/02/2012,EGL,0.38,0.34,0.35,0.35,0.35,0.35,0,0.34,0.38,0,
28/02/2012,ETI,0.11,0.1,0.1,0.1,0.1,0.1,0,0.1,0.11,0,
28/02/2012,FML,2.36,2.19,2.2,2.2,2.2,2.2,0,,2.2,100,
28/02/2012,GCB,1.95,1.85,1.85,1.85,1.84,1.85,0,,1.85,"1,300.00",
28/02/2012,GGBL,1.57,1.53,1.57,1.57,1.57,1.57,0,1.57,,"1,700.00",
28/02/2012,GOIL,0.33,0.32,0.32,0.32,0.32,0.32,0,0.32,0.33,"5,000.00",
28/02/2012,GSR,2.75,2.75,2.75,2.75,2.75,2.75,0,,,0,
28/02/2012,GWEB,0.04,0.04,0.04,0.04,0.04,0.04,0,,,0,
28/02/2012,HFC,0.45,0.45,0.45,0.45,0.45,0.45,0,,0.45,0,
28/02/2012,MLC,0.11,0.1,0.1,0.1,0.1,0.1,0,,,0,
28/02/2012,PBC,0.25,0.25,0.24,0.24,0.24,0.24,0,,,0,
28/02/2012,PKL,0.06,0.06,0.06,0.06,0.06,0.06,0,,,0,
28/02/2012,PZC,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,,0,
28/02/2012,SCB,49.99,45.48,49.49,49.49,50,49.99,0.5,50,,"1,170.00",
28/02/2012,SCB PREF,0.52,0.52,0.52,0.52,0.52,0.52,0,0.52,,0,
28/02/2012,SG-SSB,0.49,0.45,0.46,0.46,0.46,0.46,0,0.45,0.47,500,
28/02/2012,SIC,0.4,0.35,0.37,0.37,0.37,0.37,0,,0.38,"15,000.00",
28/02/2012,SPL,0.04,0.03,0.04,0.04,0.04,0.04,0,,0.04,0,
28/02/2012,SWL,0.02,0.02,0.02,0.02,0.02,0.02,0,,,0,
28/02/2012,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.4,0,
28/02/2012,TLW,35.01,30,35,35,35,35,0,35.01,,0,
28/02/2012,TOTAL,24.5,19.83,23.01,23.01,24.5,24.5,1.49,24.55,,440,
28/02/2012,TRANSOL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
28/02/2012,UNIL,8,6.63,8,8,8,8,0,,8,100,
28/02/2012,UTB,0.32,0.3,0.31,0.31,0.31,0.31,0,0.31,0.32,"29,600.00",
28/02/2012,AGA,34,34,34,34,34,34,0,34,,0,
28/02/2012,ALW,0.13,0.13,0.12,0.12,0.12,0.12,0,,0.12,0,
28/02/2012,AYRTN,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,,0,
28/02/2012,BOPP,1.78,1.1,1.78,1.78,1.76,1.76,-0.02,,1.77,"1,000.00",
28/02/2012,CAL,0.28,0.26,0.26,0.26,0.25,0.25,-0.01,,0.25,"12,000.00",
29/02/2012,AADS,0.51,0.5,0.51,0.51,0.51,0.51,0,0.5,,0,
29/02/2012,ACI,0.08,0.08,0.08,0.08,0.08,0.08,0,,,0,
29/02/2012,AGA,34,34,34,34,34,34,0,34,,0,
29/02/2012,ALW,0.13,0.13,0.12,0.12,0.12,0.12,0,,0.12,0,
29/02/2012,AYRTN,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,,0,
29/02/2012,BOPP,1.78,1.1,1.76,1.76,1.76,1.76,0,,1.76,300,
29/02/2012,CAL,0.28,0.26,0.25,0.25,0.24,0.24,-0.01,0.24,0.25,"7,300.00",
29/02/2012,CLYD,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.04,0,
29/02/2012,CMLT,0.12,0.11,0.11,0.11,0.11,0.11,0,0.11,0.12,0,
29/02/2012,CPC,0.03,0.02,0.02,0.02,0.02,0.02,0,,0.03,0,
29/02/2012,EBG,3.25,3.15,3.2,3.2,3.2,3.2,0,3.15,3.2,0,
29/02/2012,EGL,0.38,0.34,0.35,0.35,0.35,0.35,0,0.34,0.35,200,
29/02/2012,ETI,0.11,0.1,0.1,0.1,0.1,0.1,0,0.1,0.11,0,
29/02/2012,FML,2.36,2.19,2.2,2.2,2.2,2.2,0,,2.2,0,
29/02/2012,GCB,1.95,1.85,1.85,1.85,1.85,1.85,0,1.85,1.95,"482,300.00",
29/02/2012,GGBL,1.57,1.53,1.57,1.57,1.57,1.57,0,1.57,,0,
29/02/2012,GOIL,0.33,0.32,0.32,0.32,0.32,0.32,0,0.32,0.33,400,
29/02/2012,GSR,2.75,2.75,2.75,2.75,2.75,2.75,0,,,0,
